requirement_id,original,predicted,ground_truth,exact_match,similarity,bleu_1,bleu_2,bleu_3,bleu_4,was_changed,should_change,correct_detection
SCOPE_017,Correlator Control – The BE shall support the management of correlator activities in order to optimize the use of any correlator resource.,The BE shall support the management of correlator activities to optimize the use of each correlator resource.,The Correlator Control function shall support management of correlator activities to optimize the use of individual correlator resources based on current system demands.,False,0.8119813203811646,0.5372965173305259,0.4608165556344465,0.41360466491624576,0.38052336883085003,True,True,True
SCOPE_018,Input Data Format – All input data shall arrive in a standard format readable by any backend processor.,Each input data shall arrive in a standard format readable by any backend processor.,All input data shall arrive in a standard format that is readable by every backend processor in the system.,False,0.9282693862915039,0.5497427079376023,0.48651974447477614,0.4379360058325889,0.40284175545108614,True,True,True
SCOPE_019,Pipeline Control – The BE shall be able to configure and control any pipeline running on the system.,The BE shall be able to configure and control all pipelines running on the system.,The BE shall be able to configure and control each individual pipeline currently running on the system.,False,0.9673699736595154,0.7584835431705546,0.72219161283437,0.68284371434826,0.6337635278008295,True,True,True
SCOPE_020,"Data Output Control – The BE shall have the capability to start, stop, or abort any data output operation.","The BE shall have the capability to start, stop, or abort all data output operations.","The BE shall have the capability to start, stop, or abort each individual data output operation independently.",False,0.9433901309967041,0.7584835431705546,0.72219161283437,0.68284371434826,0.6552774596604355,True,True,True
SCOPE_021,Resource monitoring - The BE shall monitor all system resources and report the status of any resource that approaches predefined limits.,The BE shall monitor each system resource individually and report the status of any resource that approaches predefined limits.,The BE shall continuously monitor all system resources and report the status of each individual resource when it approaches its predefined limits.,False,0.948931872844696,0.6741628939133172,0.47316082850859553,0.3587754301841734,0.2632378021320207,True,True,True
SCOPE_022,The system shall maintain a log of all user actions and any system events.,The system shall maintain a separate log for each user's actions and a separate log for all system events.,The system shall maintain a comprehensive log containing all user actions and each individual system event as they occur.,False,0.9259544610977173,0.5789473684210527,0.40102208598815653,0.3086689485311066,0.24405051724608798,True,True,True
SCOPE_023,Each user shall have access to any file they are authorized to view.,Each user shall have access to all files they are authorized to view.,Each user shall have access to every file for which they have been granted viewing authorization.,False,0.9405839443206787,0.4274968157481276,0.3760537462514858,0.3472240070962141,0.3140228119437427,True,True,True
SCOPE_024,The system shall backup all critical data to any available storage device.,The system shall backup each critical data item to any available storage device.,The system shall backup all critical data to any available storage device that meets the backup requirements.,False,0.9360685348510742,0.5654934466089881,0.49244490616000075,0.4041498067112749,0.31245581711906745,True,True,True
SCOPE_025,Any administrator can modify all user permissions simultaneously.,"Any administrator can modify their own user permissions simultaneously, and all user permissions can be modified simultaneously by any administrator.",Each administrator can modify all user permissions through a single batch operation.,False,0.835066020488739,0.3,0.25131234497501725,0.19464403309995135,0.08015563400056389,True,True,True
SCOPE_026,The application shall validate all input from any external source.,The application shall validate every input from any external source individually.,The application shall validate all input received from each individual external source.,False,0.9615527987480164,0.5810640921796215,0.39896241882229266,0.32183356430471877,0.24640511033537824,True,True,True
SCOPE_027,Each transaction shall be logged to any available audit trail.,Each transaction shall be logged to one specific available audit trail.,Each transaction shall be logged to any configured audit trail that is available at that time.,False,0.9581356644630432,0.4616264865020232,0.38276046225431815,0.34785111307368893,0.31493608995529154,True,True,True
SCOPE_028,The system shall notify all users of any security breach immediately.,The system shall notify each user individually of any security breach immediately.,The system shall immediately notify every user in the system when any security breach is detected.,False,0.9377202987670898,0.47768754038252614,0.35279562940761217,0.26392781771534324,0.1091631492209229,True,True,True
SCOPE_029,Any error in all system modules shall trigger appropriate recovery procedures.,Any error in each system module shall trigger appropriate recovery procedures.,Each error occurring in any system module shall trigger appropriate recovery procedures specific to that module.,False,0.9652522206306458,0.577033108127529,0.4279392063499488,0.374432641450694,0.33300437133905775,True,True,True
SCOPE_030,The database shall replicate all changes to any backup server.,The database shall replicate all changes made to the database to any backup server.,The database shall replicate all changes to every configured backup server in real-time.,False,0.8950971364974976,0.5714285714285714,0.4688072309384954,0.4220911292630253,0.3759663529467017,True,True,True
SCOPE_031,Each sensor shall report all readings to any monitoring station.,Each sensor shall report its own readings to any monitoring station.,Each sensor shall report all its readings to every designated monitoring station in the network.,False,0.8776654601097107,0.50555922065373,0.37493275273494553,0.28154933833614426,0.20841953947969766,True,True,True
SCOPE_032,The system shall compress all files before storing them in any archive location.,"The system shall compress all files before storing them in any archive location, where ""all files"" refers to the set of files being processed at the time of storage and ""any archive location"" refers to each individual archive location.",The system shall compress all files before storing them in each designated archive location.,False,0.9245560169219971,0.3333333333333333,0.2961744388795462,0.27023060019538225,0.24643065859637492,True,True,True
SCOPE_033,Any maintenance operation shall not affect all running processes.,Any maintenance operation shall not affect any running process.,Each maintenance operation shall be designed to avoid disrupting any currently running processes.,False,0.7698074579238892,0.35621132690553037,0.23895382239484972,0.17586448849887806,0.0864638926009796,True,True,True
SCOPE_034,The firewall shall block all unauthorized access from any external network.,The firewall shall block all unauthorized access from each external network.,The firewall shall block unauthorized access attempts from each individual external network connection.,False,0.9329451322555542,0.6821614784251477,0.5332701581916272,0.3779007734808618,0.27221791225495623,True,True,True
SCOPE_035,Each report shall be generated from all data available in any connected database.,Each report shall be generated from all data available in each connected database.,Each report shall be generated using all relevant data available across every connected database.,False,0.981590986251831,0.7122777528017816,0.5742566831466842,0.43998913808494555,0.3524025452531097,True,True,True
SCOPE_036,The system shall automatically update all software components when any new version is available.,The system shall automatically update each software component when any new version is available.,The system shall automatically update each software component when a new version of that specific component becomes available.,False,0.9800251126289368,0.6441233940645307,0.5788846664194806,0.5295106331022965,0.4953621207608984,True,True,True
SCOPE_037,Any user with administrative privileges can access all system logs.,"Any user with administrative privileges can access all system logs, where ""all"" refers to all system logs.",Each user with administrative privileges can access every system log in the centralized logging system.,False,0.8442062139511108,0.4117647058823529,0.35871502698971963,0.32862787454531706,0.2928298013714697,True,True,True
SCOPE_038,The monitoring system shall track all performance metrics for any active service.,The monitoring system shall track each service's performance metrics individually.,The monitoring system shall track all performance metrics for each individual active service separately.,False,0.9325315356254578,0.5362560368285115,0.44688003069042626,0.37110114524246557,0.31313195073576255,True,True,True
SCOPE_039,Each backup operation shall verify all data integrity across any storage medium.,Each backup operation shall verify data integrity across all storage media.,Each backup operation shall verify data integrity for all backed-up data on every storage medium used.,False,0.9572256207466125,0.5193297973147761,0.444727468769288,0.41341272978490967,0.38571636098886347,True,True,True
SCOPE_040,The system shall synchronize all configuration changes with any connected node.,The system shall synchronize each configuration change with any connected node.,The system shall synchronize all configuration changes with every connected node in the network.,False,0.9560377597808838,0.4844638824434651,0.3326360808954188,0.2683296733735955,0.2054409797707584,True,True,True
SCOPE_041,Any alarm condition shall notify all relevant personnel immediately.,Any alarm condition shall notify each relevant personnel member immediately.,Each alarm condition shall immediately notify every person designated as relevant for that specific alarm type.,False,0.7961583137512207,0.32928698165641584,0.20039767527334307,0.14211286608136464,0.06817277747550336,True,True,True
SCOPE_042,The application shall cache all frequently accessed data in any available memory pool.,The application shall cache each frequently accessed data item in any available memory pool.,The application shall cache frequently accessed data in every available memory pool to optimize performance.,False,0.9254710674285889,0.6650448426457306,0.5345876195672375,0.4085691047967271,0.27392758081541024,True,True,True
SCOPE_043,Each authentication attempt shall be verified against all configured security providers.,Each authentication attempt shall be verified against all configured security providers for that attempt.,Each authentication attempt shall be verified against every configured security provider in sequence.,False,0.9599711894989014,0.6428571428571429,0.5883484054145521,0.5278239756272995,0.4785543921093738,True,True,True
SCOPE_044,The system shall distribute all processing tasks evenly across any available processor.,The system shall distribute each processing task evenly across all available processors.,The system shall distribute all processing tasks evenly across every available processor using load balancing algorithms.,False,0.9233454465866089,0.537398482930342,0.37419627289064816,0.27438824329048717,0.19992365669958218,True,True,True
SCOPE_045,Any configuration change shall be propagated to all affected system components.,Any configuration change shall be propagated to each affected system component individually.,Each configuration change shall be propagated to every system component that is affected by that specific change.,False,0.9427627325057983,0.5493671918337031,0.4444599422113201,0.3755988711519277,0.3270943027999209,True,True,True
SCOPE_046,The database shall maintain all foreign key relationships with any referenced table.,The database shall maintain foreign key relationships with each referenced table.,The database shall maintain all foreign key relationships with every table that is referenced by those keys.,False,0.9244669079780579,0.4742004099148442,0.4060809702836343,0.3506890652339293,0.28009266907237096,True,True,True
SCOPE_047,Each quality check shall examine all data points from any measurement source.,Each quality check shall examine all data points from each measurement source.,Each quality check shall examine all data points received from every configured measurement source.,False,0.9405986070632935,0.7759415811497294,0.6911494341909904,0.6256009268683123,0.5811850816158368,True,True,True
SCOPE_048,The system shall archive all completed transactions to any designated storage location.,The system shall archive each completed transaction to its own designated storage location.,The system shall archive all completed transactions to every storage location designated for archival purposes.,False,0.8914285898208618,0.5276331810218101,0.3363014857561555,0.2633930850533607,0.19718163018362853,True,True,True
SCOPE_049,Any network failure shall trigger all configured redundancy mechanisms.,Any network failure shall trigger each configured redundancy mechanism individually.,Each network failure shall trigger every redundancy mechanism configured for that specific network component.,False,0.9376399517059326,0.5362560368285115,0.39970165056439416,0.3015795402687361,0.22501919497276282,True,True,True
SCOPE_050,The application shall validate all user inputs against any defined business rule.,The application shall validate each user input against every defined business rule.,The application shall validate all user inputs against every business rule defined for the relevant data type.,False,0.9299535155296326,0.49443047265033274,0.34427719084815084,0.25244937067936457,0.18393864369872084,True,True,True
SCOPE_051,Each data export operation shall include all records matching any specified criteria.,"Each data export operation shall include all records matching any specified criteria, resulting in a single, comprehensive dataset.",Each data export operation shall include all records that match every criterion specified for that export.,False,0.9220682978630066,0.5,0.45374260648651504,0.4294618879164086,0.40052744847255717,True,True,True
SCOPE_052,The system shall maintain all audit records for any regulatory compliance requirement.,The system shall maintain a separate set of audit records for each regulatory compliance requirement.,The system shall maintain all audit records required for every applicable regulatory compliance standard.,False,0.8579980731010437,0.6,0.46291004988627577,0.3243144912732185,0.22894156860669912,True,True,True
SCOPE_053,Any system restart shall preserve all active sessions across any connected client.,Any system restart shall preserve each active session across every connected client.,Each system restart shall preserve all active sessions for every client currently connected to the system.,False,0.9691397547721863,0.47768754038252614,0.30552997741111254,0.24002439502331435,0.18065141676274923,True,True,True
SCOPE_054,The monitoring dashboard shall display all critical metrics from any monitored system.,The monitoring dashboard shall display each system's critical metrics.,The monitoring dashboard shall display all critical metrics collected from every system being monitored.,False,0.948561429977417,0.3825022804916218,0.33125669191122536,0.301885973304819,0.2680220126779215,True,True,True
SCOPE_055,Each data transformation shall apply all configured rules to any input record.,Each data transformation shall apply all configured rules to each input record.,Each data transformation shall apply every configured transformation rule to each individual input record.,False,0.9566236138343811,0.7054014374088451,0.5706978624988999,0.43859948332244914,0.35317430677152795,True,True,True
SCOPE_056,The system shall encrypt all sensitive data before transmission to any external system.,The system shall encrypt all types of sensitive data before transmission to any external system.,The system shall encrypt all sensitive data before transmission to each individual external system.,False,0.9416623115539551,0.8,0.7171371656006362,0.6221370684092384,0.5303624596095554,True,True,True
SCOPE_057,Any performance degradation shall trigger all appropriate alerting mechanisms.,Any performance degradation shall trigger all relevant alerting mechanisms.,Each instance of performance degradation shall trigger every alerting mechanism configured for that performance metric.,False,0.9103803634643555,0.2852317327958845,0.23434178125288802,0.20235702338252043,0.16203364897827707,True,True,True
SCOPE_058,The backup system shall verify all restored data against any original source.,The backup system shall verify each restored data item against any original source.,The backup system shall verify all restored data against every original source from which it was backed up.,False,0.9521535634994507,0.47126242960849757,0.3656012050368236,0.29415965049182924,0.24108782612408983,True,True,True
SCOPE_059,Each workflow shall execute all defined steps in any specified sequence.,Each workflow shall execute all its defined steps in any specified sequence.,Each workflow shall execute all defined steps in the exact sequence specified for that particular workflow.,False,0.9662806391716003,0.537398482930342,0.45829496611666876,0.3942897736306901,0.3128974322923816,True,True,True
SCOPE_060,The system shall replicate all database changes to any standby server immediately.,The system shall replicate each database change to any standby server immediately.,The system shall immediately replicate all database changes to every configured standby server.,False,0.9491747617721558,0.5366925752004387,0.29963038023726124,0.20523037923240692,0.09585983826931077,True,True,True
SCOPE_061,Any security incident shall be reported to all designated authorities within any required timeframe.,All security incidents shall be reported to each designated authority within the globally required timeframe.,Each security incident shall be reported to every designated authority within the specific timeframe required for that incident type.,False,0.9137905836105347,0.561680781467409,0.42938854913903357,0.354310285968395,0.2729044676922924,True,True,True
SCOPE_062,The application shall process all queued messages from any connected system.,The application shall process each connected system's queued messages.,The application shall process all queued messages received from each individual connected system.,False,0.9609009027481079,0.4986958576677425,0.3462769865265806,0.2823907189320853,0.22011371623427067,True,True,True
SCOPE_063,Each user interface shall display all relevant information for any current context.,Each user interface shall display all relevant information for the current user session context.,Each user interface shall display all information that is relevant to the specific context currently active.,False,0.8462693691253662,0.5572786498394026,0.43105083831367547,0.3804034864132249,0.3356564842211681,True,True,True
SCOPE_064,The system shall maintain all transaction logs across any system restart.,The system shall maintain all transaction logs for each system across any system restart.,The system shall maintain all transaction logs through every system restart that occurs.,False,0.9535554051399231,0.5714285714285714,0.5135525910130955,0.48252113480269265,0.44710186192584195,True,True,True
SCOPE_065,Any data corruption shall trigger all configured recovery procedures automatically.,Any data corruption shall trigger each configured recovery procedure automatically.,Each instance of data corruption shall automatically trigger every recovery procedure configured for that data type.,False,0.9079289436340332,0.43904930887522114,0.28340511023960124,0.17863777335590492,0.08107155202336586,True,True,True
SCOPE_066,The monitoring system shall collect all performance data from any active component.,The monitoring system shall collect performance data from all active components.,The monitoring system shall collect all performance data from each individual active component in the system.,False,0.9671162962913513,0.577033108127529,0.46878391311745,0.3976523129395206,0.31493608995529154,True,True,True
SCOPE_067,Each report generator shall access all required data from any authorized source.,Each report generator shall access all data required by that report generator from any authorized source.,Each report generator shall access all required data from every source for which it has been granted authorization.,False,0.9576868414878845,0.49640450770383493,0.38213236819967034,0.3359395645250084,0.29426660061927074,True,True,True
SCOPE_068,The system shall schedule all maintenance tasks during any available downtime window.,The system shall schedule each maintenance task during any available downtime window.,The system shall schedule all maintenance tasks during every available downtime window that meets the task requirements.,False,0.9570671319961548,0.49443047265033274,0.34427719084815084,0.25244937067936457,0.18393864369872084,True,True,True
SCOPE_069,Any configuration error shall prevent all system operations until any issue is resolved.,Any configuration error shall prevent all system operations until all issues are resolved.,Each configuration error shall prevent all system operations until every issue related to that configuration is resolved.,False,0.9499165415763855,0.5089441019480893,0.4671742576840453,0.44622358293127934,0.4235035535825109,True,True,True
SCOPE_070,The application shall cache all lookup data from any reference system.,The application shall cache lookup data from each reference system individually.,The application shall cache all lookup data retrieved from each individual reference system.,False,0.9779548645019531,0.6821614784251477,0.5332701581916272,0.3779007734808618,0.27221791225495623,True,True,True
SCOPE_071,Each data validation shall check all fields against any applicable constraint.,Each data validation shall check all fields of the current record against any applicable constraint of the current record.,Each data validation operation shall check all fields against every constraint that applies to that data record.,False,0.9201273918151855,0.5263157894736842,0.3823595564509363,0.299111669203998,0.20038908500140973,True,True,True
SCOPE_072,The system shall distribute all incoming requests across any available service instance.,The system shall distribute each incoming request across all available service instances.,The system shall distribute all incoming requests across every available service instance using load balancing algorithms.,False,0.9072416424751282,0.537398482930342,0.37419627289064816,0.27438824329048717,0.19992365669958218,True,True,True
SCOPE_073,Any timeout condition shall cancel all pending operations for any affected user.,Any timeout condition shall cancel all pending operations for the affected user.,Each timeout condition shall cancel all pending operations for every user affected by that specific timeout.,False,0.9320030212402344,0.537398482930342,0.49501513979795775,0.47426171708219517,0.45252910179589845,True,True,True
SCOPE_074,The database shall index all searchable fields in any user table.,The database shall index all searchable fields in each user table.,The database shall create indexes on all searchable fields in every user table in the system.,False,0.9522100687026978,0.4616264865020232,0.38276046225431815,0.31634692279291676,0.2226934448477632,True,True,True
SCOPE_075,Each synchronization process shall update all modified records from any source system.,Each synchronization process shall update all modified records from each source system.,Each synchronization process shall update all modified records received from each individual source system.,False,0.9864025115966797,0.846481724890614,0.7656715290968209,0.6693417902974127,0.6117158432562034,True,True,True
SCOPE_076,The system shall log all error conditions to any configured logging destination.,The system shall log each error condition to any configured logging destination.,The system shall log all error conditions to every logging destination that has been configured for error reporting.,False,0.96403968334198,0.4043537731417556,0.2586255422847489,0.20317626391516125,0.15291812286526518,True,True,True
SCOPE_077,Any resource conflict shall be resolved using all available arbitration mechanisms.,Any resource conflict shall be resolved using each available arbitration mechanism.,Each resource conflict shall be resolved using every arbitration mechanism available for that specific resource type.,False,0.9609158039093018,0.5193297973147761,0.40597877764518886,0.3616377260614215,0.324347505260243,True,True,True
SCOPE_078,The application shall validate all digital signatures against any trusted certificate authority.,The application shall validate each digital signature against any trusted certificate authority.,The application shall validate all digital signatures against every certificate authority in the trusted certificate store.,False,0.9301087260246277,0.47768754038252614,0.35279562940761217,0.26392781771534324,0.19412258059457368,True,True,True
SCOPE_079,Each data migration shall preserve all relationships between any related entities.,Each data migration shall preserve all relationships between all related entities.,Each data migration operation shall preserve all relationships that exist between every pair of related entities.,False,0.9736621379852295,0.577033108127529,0.46878391311745,0.3616377260614215,0.24645080904880026,True,True,True
SCOPE_080,The system shall compress all archived data using any available compression algorithm.,The system shall compress each archived data individually using any available compression algorithm.,The system shall compress all archived data using every available compression algorithm to achieve optimal storage efficiency.,False,0.9375714659690857,0.5089441019480893,0.3948343115813073,0.27789469308734355,0.1978345935812406,True,True,True
SCOPE_081,Any network partition shall activate all configured failover procedures.,Each network partition shall activate all configured failover procedures individually.,Each network partition event shall activate every failover procedure configured for the affected network segment.,False,0.8788673877716064,0.42457146179884336,0.2929821432670198,0.1889145475526959,0.0866562614457382,True,True,True
SCOPE_082,The monitoring system shall aggregate all metrics from any data collector.,The monitoring system shall aggregate all individual metrics from each data collector.,The monitoring system shall aggregate all metrics received from each individual data collector in the network.,False,0.9409850239753723,0.6568203680259734,0.5066641486392105,0.4212841027806105,0.36409302398068727,True,True,True
SCOPE_083,Each transaction shall maintain all ACID properties across any participating database.,Each transaction shall maintain all ACID properties across each participating database.,Each transaction shall maintain all ACID properties across every database that participates in that transaction.,False,0.9769827127456665,0.50555922065373,0.49598941105476907,0.48663919066420525,0.4717596134167723,True,True,True
SCOPE_084,The system shall replicate all security policies to any managed endpoint.,The system shall replicate each security policy to any managed endpoint.,The system shall replicate all security policies to every endpoint that is under management by the security system.,False,0.9100726842880249,0.28866182263639106,0.214077337231828,0.1772764291766914,0.1374121434322605,True,True,True
SCOPE_085,Any data inconsistency shall trigger all configured reconciliation processes.,Any data inconsistency shall trigger all reconciliation processes that are configured for the system.,Each data inconsistency detected shall trigger every reconciliation process configured for that specific data type.,False,0.9382411241531372,0.5320358741165845,0.3381028973520135,0.09828682500282095,0.05234442653521261,True,True,True
SCOPE_086,The application shall render all user interfaces for any supported device type.,The application shall render each user interface for any supported device type.,The application shall render all user interfaces optimized for each individual supported device type.,False,0.9218239784240723,0.7054014374088451,0.5209734880177151,0.4129888290233875,0.28375027490132215,True,True,True
SCOPE_087,Each backup verification shall compare all checksums against any original data.,Each backup verification shall compare all checksums against the original data for each backup.,Each backup verification process shall compare all checksums against the checksums of every piece of original data.,False,0.9757943153381348,0.576512676432421,0.5005531776602667,0.44108875094644306,0.36903953272884427,True,True,True
SCOPE_088,The system shall route all messages to any appropriate destination based on content.,The system shall route each message to any appropriate destination based on content.,The system shall route all messages to every appropriate destination determined by analyzing the message content.,False,0.8965822458267212,0.5496387631047355,0.38138810838124937,0.27880927476693124,0.20206076817434543,True,True,True
SCOPE_089,Any privilege escalation shall require approval from all designated authorities.,Any privilege escalation shall require approval from each designated authority individually.,Each privilege escalation request shall require approval from every authority designated for that specific privilege level.,False,0.9618437886238098,0.5193297973147761,0.3631184576947657,0.2672720390316872,0.19599511451746865,True,True,True
SCOPE_090,The database shall maintain all referential integrity across any table relationship.,"The database shall maintain referential integrity across all table relationships, ensuring that each table's foreign key references exist in the referenced table.",The database shall maintain referential integrity across every table relationship defined in the database schema.,False,0.9474182724952698,0.45454545454545453,0.3892494720807615,0.3395241761917166,0.2988309778054086,True,True,True
SCOPE_091,Each quality assurance check shall examine all data attributes for any anomaly detection.,"Each quality assurance check shall examine all data attributes for any anomaly detection, ensuring that no attribute is overlooked.",Each quality assurance check shall examine all data attributes to detect every possible anomaly type configured for that data.,False,0.9203322529792786,0.631578947368421,0.5298129428260175,0.4906311309122938,0.4562799427006306,True,True,True
SCOPE_092,The system shall notify all stakeholders of any critical system event.,The system shall notify each stakeholder individually of any critical system event.,The system shall notify every stakeholder when any critical system event occurs that affects their area of responsibility.,False,0.9373122453689575,0.45489799478447507,0.3541376086409079,0.2858074238170124,0.19803050319364077,True,True,True
SCOPE_093,Any system upgrade shall preserve all existing configurations across any affected component.,All affected components shall preserve their existing configurations.,Each system upgrade shall preserve all existing configurations for every component affected by that upgrade.,False,0.7883750200271606,0.26053876229906775,0.12456135301616755,0.04863629323585513,0.03078984545176574,True,True,True
SCOPE_094,The application shall synchronize all user preferences with any connected profile service.,The application shall synchronize each user's preferences with any connected profile service.,The application shall synchronize all user preferences with every profile service to which the user's account is connected.,False,0.9617447853088379,0.4043537731417556,0.2986350529148254,0.22341007438629934,0.16432121686191198,True,True,True
SCOPE_095,Each monitoring alert shall include all relevant context from any related system.,Each monitoring alert shall include all relevant context from each related system.,Each monitoring alert shall include all relevant contextual information from every system related to the alert condition.,False,0.9338124990463257,0.49443047265033274,0.421651723828376,0.3904852293683636,0.36198935094565476,True,True,True
SCOPE_096,The system shall maintain all session state across any server failover.,The system shall maintain session state for all sessions across any server failover.,The system shall maintain all session state information through every server failover event that occurs.,False,0.947847843170166,0.5276331810218101,0.3883275066603749,0.2896237365068367,0.21188545090327654,True,True,True
