requirement_id,original,predicted,ground_truth,exact_match,similarity,bleu_1,bleu_2,bleu_3,bleu_4,was_changed,should_change,correct_detection
SCOPE_011,Start Process – The BE shall be able to initiate a processing task on any Backend processor.,The BE shall initiate a processing task on each individual Backend processor.,"The BE shall be able to initiate a processing task on any available Backend processor, with the system selecting an appropriate processor based on current load.",False,0.8626292943954468,0.2335524179359483,0.1991741712421164,0.17135762925255937,0.13598466352073388,True,True,True
SCOPE_012,Stop Process – The BE shall be able to signal a kill for any Backend process.,The BE shall signal a kill for each individual Backend process.,The BE shall be able to signal termination for any individual Backend process currently running in the system.,False,0.7743582129478455,0.3367721264091229,0.23122995200084864,0.1483896249917507,0.067531175978468,True,True,True
SCOPE_013,Reboot Processor – The BE shall be able to initiate a reboot of any Backend a physical processor.,The BE shall be able to initiate a reboot of each individual Backend physical processor.,The BE shall be able to initiate a reboot of any individual physical Backend processor.,False,0.9641953110694885,0.9333333333333333,0.7745966692414834,0.7197941324205155,0.6812455364200614,True,True,True
SCOPE_014,Reboot network – The BE shall be able to initiate a reboot of any internal network.,The BE shall be able to initiate a reboot of each individual internal network.,The BE shall be able to initiate a reboot of any individual internal network component within the system.,False,0.9232813119888306,0.6441233940645307,0.610198016144116,0.5729437681154305,0.546508411582203,True,True,True
SCOPE_015,Output Data Queue – a memory buffer plus backup disk storage of all processed spectra. These will be converted to output AIPS++ Measurement Set entities prior to transfer to the e2e. Data entry status queue to track each record in the buffer.,The data entry status queue shall track each record in the buffer separately.,The Output Data Queue shall consist of a memory buffer with backup disk storage containing all processed spectra. Each spectrum shall be converted to an AIPS++ Measurement Set entity before transfer to the e2e system. A data entry status queue shall track the processing status of each individual record.,False,0.6631190776824951,0.04823863448313206,0.0355026736894349,0.03085230050687464,0.027117325210993304,True,True,True
SCOPE_016,Input Data Queue – Each record in this queue contains all data needed for any correlation process.,Each record in the Input Data Queue shall contain all data needed for a specific correlation process.,"The Input Data Queue shall contain records, where each individual record contains all data needed for a specific correlation process.",False,0.9499396681785583,0.7889161716922352,0.704248547032515,0.6536290547454215,0.6036157338087698,True,True,True
SCOPE_017,Correlator Control – The BE shall support the management of correlator activities in order to optimize the use of any correlator resource.,The BE shall support the management of correlator activities for each correlator resource individually in order to optimize its use.,The Correlator Control function shall support management of correlator activities to optimize the use of individual correlator resources based on current system demands.,False,0.7974436283111572,0.4733893870337819,0.3274502860519621,0.2202657134980992,0.15094813209726438,True,True,True
SCOPE_018,Input Data Format – All input data shall arrive in a standard format readable by any backend processor.,Input Data Format – All input data shall arrive in a standard format that is readable by each individual backend processor.,All input data shall arrive in a standard format that is readable by every backend processor in the system.,False,0.9266009330749512,0.6666666666666666,0.6324555320336759,0.6170931064361145,0.5989032124636781,True,True,True
SCOPE_019,Pipeline Control – The BE shall be able to configure and control any pipeline running on the system.,The BE shall be able to configure and control each individual pipeline running on the system.,The BE shall be able to configure and control each individual pipeline currently running on the system.,False,0.9959570169448853,0.9394130628134758,0.9075592409014535,0.8727227366438385,0.8320381765431424,True,True,True
SCOPE_020,"Data Output Control – The BE shall have the capability to start, stop, or abort any data output operation.","The BE shall have the capability to start, stop, or abort each individual data output operation.","The BE shall have the capability to start, stop, or abort each individual data output operation independently.",False,0.9885997176170349,0.8806997463876336,0.8787404564269936,0.8771993614526533,0.8742223609582066,True,True,True
SCOPE_021,Resource monitoring - The BE shall monitor all system resources and report the status of any resource that approaches predefined limits.,The BE shall monitor each system resource individually and report the status of any resource that approaches predefined limits.,The BE shall continuously monitor all system resources and report the status of each individual resource when it approaches its predefined limits.,False,0.948931872844696,0.6741628939133172,0.47316082850859553,0.3587754301841734,0.2632378021320207,True,True,True
SCOPE_022,The system shall maintain a log of all user actions and any system events.,The system shall maintain separate logs for each user action and each system event.,The system shall maintain a comprehensive log containing all user actions and each individual system event as they occur.,False,0.9298757910728455,0.3998128785000744,0.29338244464043944,0.21826336679508318,0.1589565731804123,True,True,True
SCOPE_023,Each user shall have access to any file they are authorized to view.,Each user shall have access to a separate file for each file they are authorized to view.,Each user shall have access to every file for which they have been granted viewing authorization.,False,0.9172155857086182,0.5294117647058824,0.44556639433950346,0.3791856418242639,0.3263598326609893,True,True,True
SCOPE_024,The system shall backup all critical data to any available storage device.,The system shall backup all critical data to at least one available storage device.,The system shall backup all critical data to any available storage device that meets the backup requirements.,False,0.930293619632721,0.576512676432421,0.5351138556187733,0.48954558232983764,0.4537622653847277,True,True,True
SCOPE_025,Any administrator can modify all user permissions simultaneously.,Any administrator can modify the collective set of user permissions simultaneously.,Each administrator can modify all user permissions through a single batch operation.,False,0.8563565015792847,0.41504578012830107,0.3371847857444411,0.22912326256189858,0.10711744441669745,True,True,True
SCOPE_026,The application shall validate all input from any external source.,The application shall validate every single input from any external source.,The application shall validate all input received from each individual external source.,False,0.9330875873565674,0.6640732482052818,0.49248990186607133,0.3698268689416133,0.2737678098181288,True,True,True
SCOPE_027,Each transaction shall be logged to any available audit trail.,"Each transaction shall be logged to a separate audit trail, and each audit trail shall be available for logging.",Each transaction shall be logged to any configured audit trail that is available at that time.,False,0.9094256162643433,0.47368421052631576,0.39735970711951313,0.337359526788967,0.28889830842564407,True,True,True
SCOPE_028,The system shall notify all users of any security breach immediately.,The system shall notify all currently logged-in users of any security breach immediately.,The system shall immediately notify every user in the system when any security breach is detected.,False,0.9310652017593384,0.4274968157481276,0.33635269592471156,0.2566194334536774,0.10670773027674528,True,True,True
SCOPE_029,Any error in all system modules shall trigger appropriate recovery procedures.,Any error in each system module shall trigger appropriate recovery procedures.,Each error occurring in any system module shall trigger appropriate recovery procedures specific to that module.,False,0.9652522206306458,0.577033108127529,0.4279392063499488,0.374432641450694,0.33300437133905775,True,True,True
SCOPE_030,The database shall replicate all changes to any backup server.,The database shall replicate all changes to each backup server.,The database shall replicate all changes to every configured backup server in real-time.,False,0.9239205121994019,0.5926545765453743,0.5410171339709561,0.5155391383821044,0.4894088625380657,True,True,True
SCOPE_031,Each sensor shall report all readings to any monitoring station.,Each sensor shall report its own readings to any monitoring station.,Each sensor shall report all its readings to every designated monitoring station in the network.,False,0.8776654601097107,0.50555922065373,0.37493275273494553,0.28154933833614426,0.20841953947969766,True,True,True
SCOPE_032,The system shall compress all files before storing them in any archive location.,The system shall compress each file before storing it in its respective archive location.,The system shall compress all files before storing them in each designated archive location.,False,0.9574955701828003,0.7142857142857143,0.5241424183609592,0.36144866977482687,0.25400289715190977,True,True,True
SCOPE_033,Any maintenance operation shall not affect all running processes.,"Any maintenance operation shall not affect all running processes, but some running processes may continue to operate.",Each maintenance operation shall be designed to avoid disrupting any currently running processes.,False,0.7620147466659546,0.35294117647058826,0.21004201260420147,0.14608713009398863,0.06770149544242768,True,True,True
SCOPE_034,The firewall shall block all unauthorized access from any external network.,The firewall shall block all unauthorized access from each external network.,The firewall shall block unauthorized access attempts from each individual external network connection.,False,0.9329451322555542,0.6821614784251477,0.5332701581916272,0.3779007734808618,0.27221791225495623,True,True,True
SCOPE_035,Each report shall be generated from all data available in any connected database.,Each report shall be generated from all data available in each connected database.,Each report shall be generated using all relevant data available across every connected database.,False,0.981590986251831,0.7122777528017816,0.5742566831466842,0.43998913808494555,0.3524025452531097,True,True,True
SCOPE_036,The system shall automatically update all software components when any new version is available.,The system shall automatically update each software component individually when any new version is available.,The system shall automatically update each software component when a new version of that specific component becomes available.,False,0.9650782346725464,0.6549846024623855,0.5535630235527511,0.48994445812403326,0.4458135377344011,True,True,True
SCOPE_037,Any user with administrative privileges can access all system logs.,Any user with administrative privileges can access each individual system log.,Each user with administrative privileges can access every system log in the centralized logging system.,False,0.9046535491943359,0.50555922065373,0.4191875610532292,0.3809559086646905,0.3449083812326536,True,True,True
SCOPE_038,The monitoring system shall track all performance metrics for any active service.,The monitoring system shall track each performance metric for every active service individually.,The monitoring system shall track all performance metrics for each individual active service separately.,False,0.9657792448997498,0.7122777528017816,0.5242222319292262,0.4142973392130546,0.3367004718165569,True,True,True
SCOPE_039,Each backup operation shall verify all data integrity across any storage medium.,Each backup operation shall verify the integrity of all data within each storage medium and across all storage mediums.,Each backup operation shall verify data integrity for all backed-up data on every storage medium used.,False,0.9670897722244263,0.5263157894736842,0.3823595564509363,0.299111669203998,0.2383041256525615,True,True,True
SCOPE_040,The system shall synchronize all configuration changes with any connected node.,The system shall synchronize each configuration change with every connected node.,The system shall synchronize all configuration changes with every connected node in the network.,False,0.9593818187713623,0.5536730085068172,0.4590814064410916,0.3794252660887135,0.2670976496992394,True,True,True
SCOPE_041,Any alarm condition shall notify all relevant personnel immediately.,Any alarm condition shall notify each relevant personnel member immediately.,Each alarm condition shall immediately notify every person designated as relevant for that specific alarm type.,False,0.7961583137512207,0.32928698165641584,0.20039767527334307,0.14211286608136464,0.06817277747550336,True,True,True
SCOPE_042,The application shall cache all frequently accessed data in any available memory pool.,The application shall cache all frequently accessed data in each available memory pool separately.,The application shall cache frequently accessed data in every available memory pool to optimize performance.,False,0.9318870902061462,0.7315493269103036,0.6474177582715527,0.5487379286643488,0.4073224091836952,True,True,True
SCOPE_043,Each authentication attempt shall be verified against all configured security providers.,Each authentication attempt shall be verified separately against each configured security provider.,Each authentication attempt shall be verified against every configured security provider in sequence.,False,0.9437997937202454,0.6900333109719925,0.58846238483385,0.5062780908818622,0.44462966469165144,True,True,True
SCOPE_044,The system shall distribute all processing tasks evenly across any available processor.,"The system shall distribute each processing task to a unique processor, ensuring that no processor handles more than one task.",The system shall distribute all processing tasks evenly across every available processor using load balancing algorithms.,False,0.8185603618621826,0.3,0.21764287503300347,0.1770155063385643,0.13264759167412227,True,True,True
SCOPE_045,Any configuration change shall be propagated to all affected system components.,Any configuration change shall be propagated to each individual affected system component separately.,Each configuration change shall be propagated to every system component that is affected by that specific change.,False,0.9365500211715698,0.5654934466089881,0.45591539215353666,0.38410497728647774,0.33271680111128143,True,True,True
SCOPE_046,The database shall maintain all foreign key relationships with any referenced table.,The database shall maintain a separate foreign key relationship for each referenced table.,The database shall maintain all foreign key relationships with every table that is referenced by those keys.,False,0.8917707204818726,0.39584541262629164,0.31144950512269687,0.23761960740134713,0.17570681826216974,True,True,True
SCOPE_047,Each quality check shall examine all data points from any measurement source.,Each quality check shall examine all data points from its own measurement source.,Each quality check shall examine all data points received from every configured measurement source.,False,0.9237186908721924,0.7835055280819597,0.6954593800287637,0.6275830753671182,0.5799150677091909,True,True,True
SCOPE_048,The system shall archive all completed transactions to any designated storage location.,The system shall archive each completed transaction to its designated storage location.,The system shall archive all completed transactions to every storage location designated for archival purposes.,False,0.8931275606155396,0.5192005220476033,0.3320817696982678,0.26088348693472346,0.19635075643117936,True,True,True
SCOPE_049,Any network failure shall trigger all configured redundancy mechanisms.,Any network failure shall trigger each configured redundancy mechanism individually.,Each network failure shall trigger every redundancy mechanism configured for that specific network component.,False,0.9376399517059326,0.5362560368285115,0.39970165056439416,0.3015795402687361,0.22501919497276282,True,True,True
SCOPE_050,The application shall validate all user inputs against any defined business rule.,The application shall validate each user input against every defined business rule.,The application shall validate all user inputs against every business rule defined for the relevant data type.,False,0.9299535155296326,0.49443047265033274,0.34427719084815084,0.25244937067936457,0.18393864369872084,True,True,True
SCOPE_051,Each data export operation shall include all records matching any specified criteria.,"Each data export operation shall include all records matching any specified criteria, and each record shall be included only once.",Each data export operation shall include all records that match every criterion specified for that export.,False,0.9323060512542725,0.45,0.40717253552297766,0.38459512979428595,0.35705835125873997,True,True,True
SCOPE_052,The system shall maintain all audit records for any regulatory compliance requirement.,The system shall maintain separate audit records for each regulatory compliance requirement.,The system shall maintain all audit records required for every applicable regulatory compliance standard.,False,0.8627771139144897,0.6348612936679605,0.4942388468095259,0.3489218907390653,0.24973194725900547,True,True,True
SCOPE_053,Any system restart shall preserve all active sessions across any connected client.,Any system restart shall preserve all active sessions across its connected clients.,Each system restart shall preserve all active sessions for every client currently connected to the system.,False,0.9574142694473267,0.47768754038252614,0.4320846377663406,0.4082399340506326,0.38203123356951213,True,True,True
SCOPE_054,The monitoring dashboard shall display all critical metrics from any monitored system.,The monitoring dashboard shall display each critical metric from every monitored system.,The monitoring dashboard shall display all critical metrics collected from every system being monitored.,False,0.9822968244552612,0.5643211499270759,0.4659728534731133,0.3836701397244556,0.31912901122227066,True,True,True
SCOPE_055,Each data transformation shall apply all configured rules to any input record.,Each data transformation shall apply each configured rule to each input record individually.,Each data transformation shall apply every configured transformation rule to each individual input record.,False,0.9362128973007202,0.7122777528017816,0.5742566831466842,0.48380654400539114,0.37868117902707676,True,True,True
SCOPE_056,The system shall encrypt all sensitive data before transmission to any external system.,The system shall encrypt all sensitive data before transmission to each external system.,The system shall encrypt all sensitive data before transmission to each individual external system.,False,0.9954761266708374,0.925961078642316,0.8865402374194518,0.8420986072637731,0.8149492131269727,True,True,True
SCOPE_057,Any performance degradation shall trigger all appropriate alerting mechanisms.,"Any performance degradation shall trigger all relevant alerting mechanisms, including email notifications, SMS alerts, and system logs.",Each instance of performance degradation shall trigger every alerting mechanism configured for that performance metric.,False,0.861558735370636,0.29411764705882354,0.23483410915693106,0.1976660848079421,0.1513851459876605,True,True,True
SCOPE_058,The backup system shall verify all restored data against any original source.,The backup system shall verify all restored data against each original source.,The backup system shall verify all restored data against every original source from which it was backed up.,False,0.9839255809783936,0.5054422164271946,0.4721834781878771,0.457051786324642,0.4423168338682346,True,True,True
SCOPE_059,Each workflow shall execute all defined steps in any specified sequence.,Each workflow shall execute each defined step in every specified sequence.,Each workflow shall execute all defined steps in the exact sequence specified for that particular workflow.,False,0.948401927947998,0.4039231756892703,0.27733630310364726,0.22372064818139534,0.17128701637609398,True,True,True
SCOPE_060,The system shall replicate all database changes to any standby server immediately.,The system shall replicate all database changes to each individual standby server immediately.,The system shall immediately replicate all database changes to every configured standby server.,False,0.9697901010513306,0.6923076923076923,0.5883484054145521,0.5046369354958183,0.39832871551569504,True,True,True
SCOPE_061,Any security incident shall be reported to all designated authorities within any required timeframe.,Any security incident shall be reported to all designated authorities within the required timeframe for each report.,Each security incident shall be reported to every designated authority within the specific timeframe required for that incident type.,False,0.9334818124771118,0.6798309970727108,0.47606842807303407,0.3805920337570563,0.31807420035914313,True,True,True
SCOPE_062,The application shall process all queued messages from any connected system.,The application shall process all queued messages from each connected system separately.,The application shall process all queued messages received from each individual connected system.,False,0.9713957905769348,0.7667036788577695,0.6699938983346256,0.593692893578314,0.5390594848489677,True,True,True
SCOPE_063,Each user interface shall display all relevant information for any current context.,The user interface shall display all relevant information for each individual current context.,Each user interface shall display all information that is relevant to the specific context currently active.,False,0.9146445989608765,0.5496387631047355,0.38138810838124937,0.3187258824627477,0.265926926031474,True,True,True
SCOPE_064,The system shall maintain all transaction logs across any system restart.,The system shall maintain all transaction logs across any restart of the current system.,The system shall maintain all transaction logs through every system restart that occurs.,False,0.9776623249053955,0.5714285714285714,0.5135525910130955,0.48252113480269265,0.44710186192584195,True,True,True
SCOPE_065,Any data corruption shall trigger all configured recovery procedures automatically.,Any data corruption shall trigger each configured recovery procedure automatically.,Each instance of data corruption shall automatically trigger every recovery procedure configured for that data type.,False,0.9079289436340332,0.43904930887522114,0.28340511023960124,0.17863777335590492,0.08107155202336586,True,True,True
SCOPE_066,The monitoring system shall collect all performance data from any active component.,The monitoring system shall collect performance data from all active components.,The monitoring system shall collect all performance data from each individual active component in the system.,False,0.9671162962913513,0.577033108127529,0.46878391311745,0.3976523129395206,0.31493608995529154,True,True,True
SCOPE_067,Each report generator shall access all required data from any authorized source.,Each report generator shall access its own required data from any authorized source.,Each report generator shall access all required data from every source for which it has been granted authorization.,False,0.9374503493309021,0.41889993742977566,0.3775913009229282,0.33041698401192576,0.2632795615386214,True,True,True
SCOPE_068,The system shall schedule all maintenance tasks during any available downtime window.,"The system shall schedule all maintenance tasks during any available downtime window, and no maintenance task shall be scheduled outside of a downtime window.",The system shall schedule all maintenance tasks during every available downtime window that meets the task requirements.,False,0.8588016033172607,0.4583333333333333,0.3992747047523453,0.3553283131014354,0.3189743186285691,True,True,True
SCOPE_069,Any configuration error shall prevent all system operations until any issue is resolved.,[ONLY the complete disambiguated requirement],Each configuration error shall prevent all system operations until every issue related to that configuration is resolved.,False,0.2066539078950882,0.0,0.0,0.0,0.0,True,True,True
SCOPE_070,The application shall cache all lookup data from any reference system.,The application shall cache a separate set of lookup data from each reference system.,The application shall cache all lookup data retrieved from each individual reference system.,False,0.9644814133644104,0.7142857142857143,0.5741692517632146,0.38386316691836725,0.26584835766658776,True,True,True
SCOPE_071,Each data validation shall check all fields against any applicable constraint.,Each data validation shall check all fields in the current dataset against any applicable constraint relevant to that dataset.,Each data validation operation shall check all fields against every constraint that applies to that data record.,False,0.9337190389633179,0.5789473684210527,0.4392976851069795,0.32781041962701696,0.21479172459878046,True,True,True
SCOPE_072,The system shall distribute all incoming requests across any available service instance.,The system shall distribute each incoming request across any available service instance.,The system shall distribute all incoming requests across every available service instance using load balancing algorithms.,False,0.8870609402656555,0.47768754038252614,0.35279562940761217,0.26392781771534324,0.19412258059457368,True,True,True
SCOPE_073,Any timeout condition shall cancel all pending operations for any affected user.,Any timeout condition shall cancel all pending operations for each affected user individually.,Each timeout condition shall cancel all pending operations for every user affected by that specific timeout.,False,0.9536774158477783,0.6717807104613434,0.5577778448033851,0.5148957947269095,0.48089678161048766,True,True,True
SCOPE_074,The database shall index all searchable fields in any user table.,The database shall index all searchable fields in each user table.,The database shall create indexes on all searchable fields in every user table in the system.,False,0.9522100687026978,0.4616264865020232,0.38276046225431815,0.31634692279291676,0.2226934448477632,True,True,True
SCOPE_075,Each synchronization process shall update all modified records from any source system.,Each synchronization process shall update all modified records from each source system individually.,Each synchronization process shall update all modified records received from each individual source system.,False,0.9800644516944885,0.7835055280819597,0.6954593800287637,0.6275830753671182,0.5799150677091909,True,True,True
SCOPE_076,The system shall log all error conditions to any configured logging destination.,The system shall log each error condition to any configured logging destination separately.,The system shall log all error conditions to every logging destination that has been configured for error reporting.,False,0.9544765949249268,0.47126242960849757,0.32700365884727034,0.2390521648834472,0.17324769454125313,True,True,True
SCOPE_077,Any resource conflict shall be resolved using all available arbitration mechanisms.,"Any resource conflict shall be resolved using at least one arbitration mechanism, and the system shall have the capability to use all available arbitration mechanisms.",Each resource conflict shall be resolved using every arbitration mechanism available for that specific resource type.,False,0.9164484739303589,0.32,0.25819888974716115,0.22972036399972745,0.19940445989088912,True,True,True
SCOPE_078,The application shall validate all digital signatures against any trusted certificate authority.,The application shall validate each digital signature against every trusted certificate authority.,The application shall validate all digital signatures against every certificate authority in the trusted certificate store.,False,0.9614661931991577,0.537398482930342,0.4183641515552755,0.2953560039248984,0.21139352947609483,True,True,True
SCOPE_079,Each data migration shall preserve all relationships between any related entities.,Each data migration shall preserve all relationships between all entities related to the current entity.,Each data migration operation shall preserve all relationships that exist between every pair of related entities.,False,0.9649367928504944,0.5613041910189707,0.43305558510994563,0.34683546946404104,0.23702519000626185,True,True,True
SCOPE_080,The system shall compress all archived data using any available compression algorithm.,The system shall compress each archived item separately using any available compression algorithm.,The system shall compress all archived data using every available compression algorithm to achieve optimal storage efficiency.,False,0.8608840703964233,0.4523947572871905,0.3329535261284078,0.24832452676285272,0.18167141601754655,True,True,True
SCOPE_081,Any network partition shall activate all configured failover procedures.,Any network partition shall activate each configured failover procedure.,Each network partition event shall activate every failover procedure configured for the affected network segment.,False,0.8786860108375549,0.3993244259142382,0.2263956693005809,0.07360215328797208,0.04235034061392192,True,True,True
SCOPE_082,The monitoring system shall aggregate all metrics from any data collector.,The monitoring system shall aggregate all individual metrics from each data collector.,The monitoring system shall aggregate all metrics received from each individual data collector in the network.,False,0.9409850239753723,0.6568203680259734,0.5066641486392105,0.4212841027806105,0.36409302398068727,True,True,True
SCOPE_083,Each transaction shall maintain all ACID properties across any participating database.,Each transaction shall maintain all ACID properties across each participating database individually.,Each transaction shall maintain all ACID properties across every database that participates in that transaction.,False,0.9707671403884888,0.5841005873035536,0.5380339600207176,0.5154769808295293,0.4918557132681664,True,True,True
SCOPE_084,The system shall replicate all security policies to any managed endpoint.,The system shall replicate each security policy to any managed endpoint.,The system shall replicate all security policies to every endpoint that is under management by the security system.,False,0.9100726842880249,0.28866182263639106,0.214077337231828,0.1772764291766914,0.1374121434322605,True,True,True
SCOPE_085,Any data inconsistency shall trigger all configured reconciliation processes.,Any data inconsistency shall trigger each configured reconciliation process individually.,Each data inconsistency detected shall trigger every reconciliation process configured for that specific data type.,False,0.9267961382865906,0.4852245277701068,0.31321108587083024,0.09234273748450801,0.05038461395530625,True,True,True
SCOPE_086,The application shall render all user interfaces for any supported device type.,The application shall render a user interface for each supported device type.,The application shall render all user interfaces optimized for each individual supported device type.,False,0.9268302321434021,0.7054014374088451,0.5706978624988999,0.43859948332244914,0.29698300852389353,True,True,True
SCOPE_087,Each backup verification shall compare all checksums against any original data.,Each backup verification shall compare all checksums against the original data for each backup.,Each backup verification process shall compare all checksums against the checksums of every piece of original data.,False,0.9757943153381348,0.576512676432421,0.5005531776602667,0.44108875094644306,0.36903953272884427,True,True,True
SCOPE_088,The system shall route all messages to any appropriate destination based on content.,The system shall route each message to its most relevant destination based on content.,The system shall route all messages to every appropriate destination determined by analyzing the message content.,False,0.8799622058868408,0.4953587998572467,0.31479502343454957,0.2459315065632421,0.18327655405515758,True,True,True
SCOPE_089,Any privilege escalation shall require approval from all designated authorities.,Any privilege escalation shall require approval from each designated authority individually.,Each privilege escalation request shall require approval from every authority designated for that specific privilege level.,False,0.9618437886238098,0.5193297973147761,0.3631184576947657,0.2672720390316872,0.19599511451746865,True,True,True
SCOPE_090,The database shall maintain all referential integrity across any table relationship.,The database shall maintain referential integrity across each individual table relationship.,The database shall maintain referential integrity across every table relationship defined in the database schema.,False,0.9643501043319702,0.50555922065373,0.45919696602885535,0.4354966608268395,0.41016750098594257,True,True,True
SCOPE_091,Each quality assurance check shall examine all data attributes for any anomaly detection.,Each quality assurance check shall examine each data attribute individually for any anomaly detection.,Each quality assurance check shall examine all data attributes to detect every possible anomaly type configured for that data.,False,0.9247003793716431,0.44978948831258375,0.347908781464518,0.30703040490683725,0.2709143053123392,True,True,True
SCOPE_092,The system shall notify all stakeholders of any critical system event.,"The system shall notify all stakeholders, including users, administrators, and external partners, of any critical system event.",The system shall notify every stakeholder when any critical system event occurs that affects their area of responsibility.,False,0.8761106729507446,0.4437050088728823,0.3615753451305696,0.2944863865678186,0.20186058503186388,True,True,True
SCOPE_093,Any system upgrade shall preserve all existing configurations across any affected component.,Any system upgrade shall preserve the existing configuration of each individual affected component.,Each system upgrade shall preserve all existing configurations for every component affected by that upgrade.,False,0.9343599081039429,0.4616790333940838,0.31458123459064263,0.25203858144217656,0.1907078043359717,True,True,True
SCOPE_094,The application shall synchronize all user preferences with any connected profile service.,The application shall synchronize each user's preferences with their respective connected profile service.,The application shall synchronize all user preferences with every profile service to which the user's account is connected.,False,0.9573448896408081,0.41889993742977566,0.308302006191623,0.22993884665467376,0.1682206603340843,True,True,True
SCOPE_095,Each monitoring alert shall include all relevant context from any related system.,Each monitoring alert shall include all relevant context from each related system individually.,Each monitoring alert shall include all relevant contextual information from every system related to the alert condition.,False,0.9212003946304321,0.5654934466089881,0.45591539215353666,0.41345689530470886,0.37803927297175316,True,True,True
SCOPE_096,The system shall maintain all session state across any server failover.,The system shall maintain all session state across all servers during any server failover.,The system shall maintain all session state information through every server failover event that occurs.,False,0.9313358068466187,0.5320358741165845,0.47814970291285586,0.44925746903533453,0.4162799023755186,True,True,True
