requirement_id,original,predicted,ground_truth,exact_match,similarity,bleu_1,bleu_2,bleu_3,bleu_4,was_changed,should_change,correct_detection
SCOPE_030,The database shall replicate all changes to any backup server.,The database shall replicate all changes made to any backup server.,The database shall replicate all changes to every configured backup server in real-time.,False,0.9047377109527588,0.6063657586001313,0.5027719267489633,0.45691703189977817,0.41368176800977946,True,True,True
SCOPE_031,Each sensor shall report all readings to any monitoring station.,Each sensor shall report all readings to a designated monitoring station.,Each sensor shall report all its readings to every designated monitoring station in the network.,False,0.9228215217590332,0.5687541232354464,0.48705193286893844,0.3825208167800179,0.3126293092195465,True,True,True
SCOPE_032,The system shall compress all files before storing them in any archive location.,The system shall compress each file before storing it in a separate archive location.,The system shall compress all files before storing them in each designated archive location.,False,0.9470098614692688,0.7142857142857143,0.5241424183609592,0.36144866977482687,0.25400289715190977,True,True,True
SCOPE_033,Any maintenance operation shall not affect all running processes.,No maintenance operation shall affect any running process.,Each maintenance operation shall be designed to avoid disrupting any currently running processes.,False,0.6763491630554199,0.3345383928243689,0.22618923685244416,0.16783169753556346,0.08360622766217303,True,True,True
SCOPE_034,The firewall shall block all unauthorized access from any external network.,"The firewall shall block all unauthorized access from any external network, with no exceptions.",The firewall shall block unauthorized access attempts from each individual external network connection.,False,0.8773297071456909,0.5714285714285714,0.41931393468876726,0.3119507414338617,0.22718709780542318,True,True,True
SCOPE_035,Each report shall be generated from all data available in any connected database.,Each report shall be generated from a comprehensive aggregation of data from each connected database.,Each report shall be generated using all relevant data available across every connected database.,False,0.8982819318771362,0.5333333333333333,0.4364357804719848,0.3566121515560455,0.2925612730731506,True,True,True
SCOPE_036,The system shall automatically update all software components when any new version is available.,The system shall automatically update each software component when a new version is available.,The system shall automatically update each software component when a new version of that specific component becomes available.,False,0.9823034405708313,0.6978003435699084,0.6661134256740658,0.6534665859040666,0.642908502313547,True,True,True
SCOPE_037,Any user with administrative privileges can access all system logs.,Users with administrative privileges can access all system logs individually.,Each user with administrative privileges can access every system log in the centralized logging system.,False,0.9030588865280151,0.36391839582758007,0.31321108587083024,0.28369570381570614,0.2493651438887133,True,True,True
SCOPE_038,The monitoring system shall track all performance metrics for any active service.,The monitoring system shall track a comprehensive set of performance metrics for each active service individually.,The monitoring system shall track all performance metrics for each individual active service separately.,False,0.9418425559997559,0.6875,0.6055300708194984,0.5112665995499639,0.4169392927528885,True,True,True
SCOPE_039,Each backup operation shall verify all data integrity across any storage medium.,Each backup operation shall verify data integrity across its respective storage medium.,Each backup operation shall verify data integrity for all backed-up data on every storage medium used.,False,0.9529492855072021,0.47768754038252614,0.4320846377663406,0.4082399340506326,0.38203123356951213,True,True,True
SCOPE_040,The system shall synchronize all configuration changes with any connected node.,The system shall synchronize each configuration change with every connected node.,The system shall synchronize all configuration changes with every connected node in the network.,False,0.9593818187713623,0.5536730085068172,0.4590814064410916,0.3794252660887135,0.2670976496992394,True,True,True
SCOPE_041,Any alarm condition shall notify all relevant personnel immediately.,All relevant personnel shall be notified individually upon any alarm condition.,Each alarm condition shall immediately notify every person designated as relevant for that specific alarm type.,False,0.8285427689552307,0.17310993243825867,0.033148028387651435,0.020487257081535568,0.015746804497764583,True,True,True
SCOPE_042,The application shall cache all frequently accessed data in any available memory pool.,The application shall cache all frequently accessed data in each available memory pool separately.,The application shall cache frequently accessed data in every available memory pool to optimize performance.,False,0.9318870902061462,0.7315493269103036,0.6474177582715527,0.5487379286643488,0.4073224091836952,True,True,True
SCOPE_043,Each authentication attempt shall be verified against all configured security providers.,Each authentication attempt shall be verified against a separate security provider.,Each authentication attempt shall be verified against every configured security provider in sequence.,False,0.9223501682281494,0.6063657586001313,0.5507590511214845,0.5223329974451377,0.4919533018641347,True,True,True
SCOPE_044,The system shall distribute all processing tasks evenly across any available processor.,The system shall distribute each processing task evenly across any available processor.,The system shall distribute all processing tasks evenly across every available processor using load balancing algorithms.,False,0.9187070727348328,0.47768754038252614,0.35279562940761217,0.26392781771534324,0.19412258059457368,True,True,True
SCOPE_045,Any configuration change shall be propagated to all affected system components.,Any configuration change shall be propagated to each individual affected system component.,Each configuration change shall be propagated to every system component that is affected by that specific change.,False,0.9480573534965515,0.49443047265033274,0.3849136009195669,0.341581621066237,0.30439554757021986,True,True,True
SCOPE_046,The database shall maintain all foreign key relationships with any referenced table.,The database shall maintain all foreign key relationships with each referenced table.,The database shall maintain all foreign key relationships with every table that is referenced by those keys.,False,0.9637305736541748,0.5493671918337031,0.5132181345594224,0.49677143739716473,0.4807559579027928,True,True,True
SCOPE_047,Each quality check shall examine all data points from any measurement source.,Each quality check shall examine its own separate set of data points from any measurement source.,Each quality check shall examine all data points received from every configured measurement source.,False,0.8743644952774048,0.625,0.5,0.3806693978654565,0.30130404892785684,True,True,True
SCOPE_048,The system shall archive all completed transactions to any designated storage location.,The system shall archive each completed transaction to its designated storage location.,The system shall archive all completed transactions to every storage location designated for archival purposes.,False,0.8931275606155396,0.5192005220476033,0.3320817696982678,0.26088348693472346,0.19635075643117936,True,True,True
SCOPE_049,Any network failure shall trigger all configured redundancy mechanisms.,Any network failure shall trigger each configured redundancy mechanism individually.,Each network failure shall trigger every redundancy mechanism configured for that specific network component.,False,0.9376399517059326,0.5362560368285115,0.39970165056439416,0.3015795402687361,0.22501919497276282,True,True,True
SCOPE_050,The application shall validate all user inputs against any defined business rule.,The application shall validate each user input against every defined business rule.,The application shall validate all user inputs against every business rule defined for the relevant data type.,False,0.9299535155296326,0.49443047265033274,0.34427719084815084,0.25244937067936457,0.18393864369872084,True,True,True
SCOPE_051,Each data export operation shall include all records matching any specified criteria.,"Each data export operation shall include all records matching any specified criteria, where 'all records' refers to the records from that specific operation.",Each data export operation shall include all records that match every criterion specified for that export.,False,0.9327071905136108,0.43478260869565216,0.37194074924457604,0.3443263255114901,0.3152861344254501,True,True,True
SCOPE_052,The system shall maintain all audit records for any regulatory compliance requirement.,The system shall maintain separate audit records for each regulatory compliance requirement.,The system shall maintain all audit records required for every applicable regulatory compliance standard.,False,0.8627771139144897,0.6348612936679605,0.4942388468095259,0.3489218907390653,0.24973194725900547,True,True,True
SCOPE_053,Any system restart shall preserve all active sessions across any connected client.,The system shall preserve all active sessions across each connected client individually.,Each system restart shall preserve all active sessions for every client currently connected to the system.,False,0.8671326637268066,0.5971094254781577,0.39443750476012235,0.32476976166298016,0.2701368758820638,True,True,True
SCOPE_054,The monitoring dashboard shall display all critical metrics from any monitored system.,The monitoring dashboard shall display all critical metrics from each monitored system.,The monitoring dashboard shall display all critical metrics collected from every system being monitored.,False,0.9819507598876953,0.6348612936679605,0.5847912899264608,0.5602740178985922,0.5345999665313225,True,True,True
SCOPE_055,Each data transformation shall apply all configured rules to any input record.,Each data transformation shall apply all configured rules to each individual input record.,Each data transformation shall apply every configured transformation rule to each individual input record.,False,0.9597543478012085,0.7835055280819597,0.6954593800287637,0.6275830753671182,0.5484498092204758,True,True,True
SCOPE_056,The system shall encrypt all sensitive data before transmission to any external system.,The system shall encrypt all sensitive data before transmission to each external system individually.,The system shall encrypt all sensitive data before transmission to each individual external system.,False,0.9941959381103516,0.8571428571428571,0.8119979429411501,0.7926408855020652,0.7744031410142033,True,True,True
SCOPE_057,Any performance degradation shall trigger all appropriate alerting mechanisms.,Any performance degradation shall trigger each individual alerting mechanism.,Each instance of performance degradation shall trigger every alerting mechanism configured for that performance metric.,False,0.9162614345550537,0.3422780793550613,0.256708559516296,0.21490577871590835,0.16959011078459055,True,True,True
SCOPE_058,The backup system shall verify all restored data against any original source.,The backup system shall verify each restored data item against its corresponding original source.,The backup system shall verify all restored data against every original source from which it was backed up.,False,0.9398254156112671,0.4830925455483981,0.37366844540291405,0.29989735586298927,0.2446783107907241,True,True,True
SCOPE_059,Each workflow shall execute all defined steps in any specified sequence.,Each workflow shall execute all defined steps in its own specified sequence.,Each workflow shall execute all defined steps in the exact sequence specified for that particular workflow.,False,0.9625504612922668,0.537398482930342,0.49501513979795775,0.47426171708219517,0.45252910179589845,True,True,True
SCOPE_060,The system shall replicate all database changes to any standby server immediately.,The system shall replicate all database changes to each individual standby server immediately.,The system shall immediately replicate all database changes to every configured standby server.,False,0.9697901010513306,0.6923076923076923,0.5883484054145521,0.5046369354958183,0.39832871551569504,True,True,True
SCOPE_061,Any security incident shall be reported to all designated authorities within any required timeframe.,Any security incident shall be reported to each designated authority individually within any required timeframe.,Each security incident shall be reported to every designated authority within the specific timeframe required for that incident type.,False,0.9458244442939758,0.561680781467409,0.42938854913903357,0.354310285968395,0.3020184402005005,True,True,True
SCOPE_062,The application shall process all queued messages from any connected system.,The application shall process all queued messages from each connected system individually.,The application shall process all queued messages received from each individual connected system.,False,0.9865130186080933,0.7667036788577695,0.6699938983346256,0.593692893578314,0.5390594848489677,True,True,True
SCOPE_063,Each user interface shall display all relevant information for any current context.,The user interface shall display all relevant information for each individual context.,Each user interface shall display all information that is relevant to the specific context currently active.,False,0.897300660610199,0.537398482930342,0.37419627289064816,0.31367190009468204,0.2631143291567556,True,True,True
SCOPE_064,The system shall maintain all transaction logs across any system restart.,The system shall maintain all transaction logs for each system restart.,The system shall maintain all transaction logs through every system restart that occurs.,False,0.9816901683807373,0.6063657586001313,0.5507590511214845,0.5223329974451377,0.4919533018641347,True,True,True
SCOPE_065,Any data corruption shall trigger all configured recovery procedures automatically.,Any data corruption shall trigger each configured recovery procedure automatically.,Each instance of data corruption shall automatically trigger every recovery procedure configured for that data type.,False,0.9079289436340332,0.43904930887522114,0.28340511023960124,0.17863777335590492,0.08107155202336586,True,True,True
SCOPE_066,The monitoring system shall collect all performance data from any active component.,The monitoring system shall collect performance data from each active component.,The monitoring system shall collect all performance data from each individual active component in the system.,False,0.9683436155319214,0.577033108127529,0.5063444974165254,0.45037705601859396,0.38300941228006574,True,True,True
SCOPE_067,Each report generator shall access all required data from any authorized source.,Each report generator shall access all required data from any authorized source individually.,Each report generator shall access all required data from every source for which it has been granted authorization.,False,0.9637451171875,0.5236249217872195,0.48746827338243137,0.47040833273806687,0.4528132841952113,True,True,True
SCOPE_068,The system shall schedule all maintenance tasks during any available downtime window.,The system shall schedule each maintenance task during a separate available downtime window.,The system shall schedule all maintenance tasks during every available downtime window that meets the task requirements.,False,0.9086461067199707,0.5089441019480893,0.3531505442180542,0.2581665367986695,0.18710040685001184,True,True,True
SCOPE_069,Any configuration error shall prevent all system operations until any issue is resolved.,Any configuration error shall prevent all system operations until all issues are resolved.,Each configuration error shall prevent all system operations until every issue related to that configuration is resolved.,False,0.9499165415763855,0.5089441019480893,0.4671742576840453,0.44622358293127934,0.4235035535825109,True,True,True
SCOPE_070,The application shall cache all lookup data from any reference system.,The application shall cache all individual lookup data from each reference system.,The application shall cache all lookup data retrieved from each individual reference system.,False,0.9945268034934998,0.9200444146293233,0.7339415430173948,0.5326986232189632,0.41755368148704014,True,True,True
SCOPE_071,Each data validation shall check all fields against any applicable constraint.,Each data validation shall check all fields in a single record against any applicable constraint in that record.,Each data validation operation shall check all fields against every constraint that applies to that data record.,False,0.9506344795227051,0.6111111111111112,0.42395584922430696,0.32667961611719865,0.21771473288734983,True,True,True
SCOPE_072,The system shall distribute all incoming requests across any available service instance.,The system shall distribute each incoming request individually across any available service instance.,The system shall distribute all incoming requests across every available service instance using load balancing algorithms.,False,0.873422384262085,0.48856778942643153,0.35957615693372186,0.26818030745628835,0.1961976806670114,True,True,True
SCOPE_073,Any timeout condition shall cancel all pending operations for any affected user.,Any timeout condition shall cancel each pending operation individually for each affected user.,Each timeout condition shall cancel all pending operations for every user affected by that specific timeout.,False,0.9560283422470093,0.48856778942643153,0.3114020864997831,0.2438917451429371,0.1825825149732829,True,True,True
SCOPE_074,The database shall index all searchable fields in any user table.,The database shall index all searchable fields in each individual user table.,The database shall create indexes on all searchable fields in every user table in the system.,False,0.9507349729537964,0.47768754038252614,0.39443750476012235,0.3247697616629801,0.22715713055706505,True,True,True
SCOPE_075,Each synchronization process shall update all modified records from any source system.,Each synchronization process shall update all modified records from each individual source system separately.,Each synchronization process shall update all modified records received from each individual source system.,False,0.9681382775306702,0.8571428571428571,0.8119979429411501,0.7624232606826495,0.6997522298221912,True,True,True
SCOPE_076,The system shall log all error conditions to any configured logging destination.,The system shall log each error condition to any configured logging destination.,The system shall log all error conditions to every logging destination that has been configured for error reporting.,False,0.96403968334198,0.4043537731417556,0.2586255422847489,0.20317626391516125,0.15291812286526518,True,True,True
SCOPE_077,Any resource conflict shall be resolved using all available arbitration mechanisms.,Any resource conflict shall be resolved using each available arbitration mechanism individually.,Each resource conflict shall be resolved using every arbitration mechanism available for that specific resource type.,False,0.9623911380767822,0.5971094254781577,0.4830853110394553,0.4082399340506326,0.35552012228855717,True,True,True
SCOPE_078,The application shall validate all digital signatures against any trusted certificate authority.,The application shall validate all digital signatures against every trusted certificate authority.,The application shall validate all digital signatures against every certificate authority in the trusted certificate store.,False,0.9801990985870361,0.6568203680259734,0.6205343175638589,0.5792789440658417,0.5511276293387918,True,True,True
SCOPE_079,Each data migration shall preserve all relationships between any related entities.,Each data migration shall preserve all relationships between the entities related to that specific migration.,Each data migration operation shall preserve all relationships that exist between every pair of related entities.,False,0.9541913866996765,0.6236713233544118,0.45648066746810906,0.3591066739484904,0.24335141510099004,True,True,True
SCOPE_080,The system shall compress all archived data using any available compression algorithm.,"The system shall compress all archived data using any available compression algorithm, ensuring that every piece of data is compressed.",The system shall compress all archived data using every available compression algorithm to achieve optimal storage efficiency.,False,0.9526214003562927,0.55,0.4812265031857878,0.42943820698801805,0.388172465412544,True,True,True
SCOPE_081,Any network partition shall activate all configured failover procedures.,Any network partition shall activate each configured failover procedure individually.,Each network partition event shall activate every failover procedure configured for the affected network segment.,False,0.8698955774307251,0.4852245277701068,0.31321108587083024,0.09234273748450801,0.05038461395530625,True,True,True
SCOPE_082,The monitoring system shall aggregate all metrics from any data collector.,The monitoring system shall aggregate each metric from every data collector.,The monitoring system shall aggregate all metrics received from each individual data collector in the network.,False,0.9308511018753052,0.4616264865020232,0.3423513650799591,0.29388898570543814,0.25045945377379014,True,True,True
SCOPE_083,Each transaction shall maintain all ACID properties across any participating database.,Each transaction shall maintain all ACID properties across each participating database individually.,Each transaction shall maintain all ACID properties across every database that participates in that transaction.,False,0.9707671403884888,0.5841005873035536,0.5380339600207176,0.5154769808295293,0.4918557132681664,True,True,True
SCOPE_084,The system shall replicate all security policies to any managed endpoint.,The system shall replicate each security policy to any managed endpoint.,The system shall replicate all security policies to every endpoint that is under management by the security system.,False,0.9100726842880249,0.28866182263639106,0.214077337231828,0.1772764291766914,0.1374121434322605,True,True,True
SCOPE_085,Any data inconsistency shall trigger all configured reconciliation processes.,Any data inconsistency shall trigger each configured reconciliation process individually.,Each data inconsistency detected shall trigger every reconciliation process configured for that specific data type.,False,0.9267961382865906,0.4852245277701068,0.31321108587083024,0.09234273748450801,0.05038461395530625,True,True,True
SCOPE_086,The application shall render all user interfaces for any supported device type.,The application shall render a user interface for each supported device type.,The application shall render all user interfaces optimized for each individual supported device type.,False,0.9268302321434021,0.7054014374088451,0.5706978624988999,0.43859948332244914,0.29698300852389353,True,True,True
SCOPE_087,Each backup verification shall compare all checksums against any original data.,Each backup verification shall compare all checksums against each original data set.,Each backup verification process shall compare all checksums against the checksums of every piece of original data.,False,0.9691369533538818,0.49443047265033274,0.421651723828376,0.3627641039743766,0.2878795349324625,True,True,True
SCOPE_088,The system shall route all messages to any appropriate destination based on content.,The system shall route each message to a separate destination based on content.,The system shall route all messages to every appropriate destination determined by analyzing the message content.,False,0.8576421737670898,0.48856778942643153,0.3114020864997831,0.2438917451429371,0.1825825149732829,True,True,True
SCOPE_089,Any privilege escalation shall require approval from all designated authorities.,Any privilege escalation shall require approval from all authorities that have been designated for that escalation.,Each privilege escalation request shall require approval from every authority designated for that specific privilege level.,False,0.9175565242767334,0.5625,0.47434164902525694,0.36766136331456073,0.24677894099899664,True,True,True
SCOPE_090,The database shall maintain all referential integrity across any table relationship.,"The database shall maintain referential integrity across all table relationships, ensuring that each table's data is consistent and valid with respect to other related tables.",The database shall maintain referential integrity across every table relationship defined in the database schema.,False,0.9576451182365417,0.32,0.282842712474619,0.26260900322158476,0.23713320246552005,True,True,True
SCOPE_091,Each quality assurance check shall examine all data attributes for any anomaly detection.,Each quality assurance check shall examine all data attributes collectively for any anomaly detection.,Each quality assurance check shall examine all data attributes to detect every possible anomaly type configured for that data.,False,0.9508836269378662,0.5497427079376023,0.48651974447477614,0.4607900510936167,0.4381940626285169,True,True,True
SCOPE_092,The system shall notify all stakeholders of any critical system event.,The system shall notify each individual stakeholder of any critical system event.,The system shall notify every stakeholder when any critical system event occurs that affects their area of responsibility.,False,0.9425013661384583,0.45489799478447507,0.3541376086409079,0.2858074238170124,0.19803050319364077,True,True,True
SCOPE_093,Any system upgrade shall preserve all existing configurations across any affected component.,Any system upgrade shall preserve all existing configurations across all affected components.,Each system upgrade shall preserve all existing configurations for every component affected by that upgrade.,False,0.9533337950706482,0.5192005220476033,0.46963454252414893,0.4437176374959119,0.4152312948102932,True,True,True
SCOPE_094,The application shall synchronize all user preferences with any connected profile service.,The application shall synchronize each user's preferences with the corresponding connected profile service.,The application shall synchronize all user preferences with every profile service to which the user's account is connected.,False,0.9588311910629272,0.47126242960849757,0.32700365884727034,0.2390521648834472,0.17324769454125313,True,True,True
SCOPE_095,Each monitoring alert shall include all relevant context from any related system.,"Each monitoring alert shall include a separate, comprehensive context from its individual related system.",Each monitoring alert shall include all relevant contextual information from every system related to the alert condition.,False,0.9197497367858887,0.4035588735026947,0.3165776262882712,0.2754201382196592,0.2334010940134804,True,True,True
SCOPE_096,The system shall maintain all session state across any server failover.,The system shall maintain all session state across each individual server failover.,The system shall maintain all session state information through every server failover event that occurs.,False,0.9423840045928955,0.5192005220476033,0.46963454252414893,0.4437176374959119,0.4152312948102932,True,True,True
